CEP;CHAVE;UF;TIPO;Tipo_Acento;TITULO;Titulo_acento;PREPOSICAO;NOME;Nome_Acento;BAIRRO1;Bairro1_Acento;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
05307179;01000;SP;VIA DE PEDESTRE;VIA DE PEDESTRE;;;;XISTO BAHIA;XISTO BAHIA;JARDIM HUMAITA;JARDIM HUMAITÁ;;0;0;99999999;99999999;0;17
05307177;01000;SP;TV;TV;;;;NILTON BASTOS;NILTON BASTOS;JARDIM HUMAITA;JARDIM HUMAITÁ;;0;0;99999999;99999999;0;17
08180780;01000;SP;R;R;;;;VITORIA;VITÓRIA;JARDIM PANTANAL;JARDIM PANTANAL;;0;0;99999999;99999999;0;17
05307173;01000;SP;VIA DE PEDESTRE;VIA DE PEDESTRE;;;;DONGA;DONGA;JARDIM HUMAITA;JARDIM HUMAITÁ;;0;0;99999999;99999999;0;17
08180790;01000;SP;R;R;;;;BAHIA;BAHIA;JARDIM PANTANAL;JARDIM PANTANAL;;0;0;99999999;99999999;0;17
04836412;01000;SP;TV;TV;;;;OCEANO INDICO;OCEANO ÍNDICO;JARDIM ALPINO;JARDIM ALPINO;;0;0;99999999;99999999;0;17
04836411;01000;SP;R;R;;;;OCEANO ATLANTICO;OCEANO ATLÂNTICO;JARDIM ALPINO;JARDIM ALPINO;;0;0;99999999;99999999;0;17
02031205;01000;SP;R;R;;;;RACIONALISMO CRISTAO;RACIONALISMO CRISTÃO;SANTANA;SANTANA;;0;0;99999999;99999999;0;17
02952165;01000;SP;R;R;;;;CHICO MENDES;CHICO MENDES;JARDIM PAQUETA;JARDIM PAQUETÁ;;0;0;99999999;99999999;0;17
04895275;01000;SP;R;R;;;;PAULO HENRIQUE HELFSTEIN;PAULO HENRIQUE HELFSTEIN;COLONIA;COLÔNIA;;0;0;99999999;99999999;0;17
08180630;01000;SP;R;R;;;;BEIJA FLOR;BEIJA FLOR;JARDIM PANTANAL;JARDIM PANTANAL;;0;0;99999999;99999999;0;17
05307175;01000;SP;VIA DE PEDESTRE;VIA DE PEDESTRE;;;;JOTA CASCATA;JOTA CASCATA;JARDIM HUMAITA;JARDIM HUMAITÁ;;0;0;99999999;99999999;0;17
04859355;01000;SP;AV;AV;;;;ANA FELICIA MENDES;ANA FELÍCIA MENDES;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
02635176;01000;SP;VIA DE PEDESTRE;VIA DE PEDESTRE;;;;FOLHA DE LEITE;FOLHA DE LEITE;VILA PEDRA BRANCA;VILA PEDRA BRANCA;;0;0;99999999;99999999;0;17
04960105;01000;SP;R;R;;;;PLANALTO;PLANALTO;JARDIM CAPELA;JARDIM CAPELA;;0;0;99999999;99999999;0;17
02280330;01000;SP;R;R;;;DO;CORREGO;CÓRREGO;VILA NOVA GALVAO;VILA NOVA GALVÃO;;0;0;99999999;99999999;0;17
04820075;01000;SP;R;R;;;;PEDRA MARIA DAS DORES;PEDRA MARIA DAS DORES;JARDIM KIKA;JARDIM KIKA;;0;0;99999999;99999999;0;17
05207220;01000;SP;TV;TV;;;;FLOR DE CACTUS;FLOR DE CACTUS;VILA CAIUBA;VILA CAIÚBA;;0;0;99999999;99999999;0;17
04856557;01000;SP;R;R;;;;ILHAS;ILHAS;JARDIM SABIA II;JARDIM SABIÁ II;;0;0;99999999;99999999;0;17
08452425;01000;SP;TV;TV;;;;ALBERTO MARTINS TORRES;ALBERTO MARTINS TORRES;JARDIM LOURDES;JARDIM LOURDES;;0;0;99999999;99999999;0;17
08452435;01000;SP;TV;TV;;;;CLAUDIO SANCHEZ ALBORNOZ;CLÁUDIO SANCHEZ ALBORNOZ;JARDIM LOURDES;JARDIM LOURDES;;0;0;99999999;99999999;0;17
08452445;01000;SP;PC;PC;;;;EDUARDO BERLENDIS;EDUARDO BERLENDIS;JARDIM LOURDES;JARDIM LOURDES;;0;0;99999999;99999999;0;17
08452455;01000;SP;TV;TV;;;;GIOVANNI CROCE;GIOVANNI CROCE;JARDIM LOURDES;JARDIM LOURDES;;0;0;99999999;99999999;0;17
04859335;01000;SP;R;R;;;;GRAJAU;GRAJAÚ;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
03756075;01000;SP;TV;TV;;;;BENEDICTO PHILADELPHO DA SILVA;BENEDICTO PHILADELPHO DA SILVA;JARDIM GONZAGA;JARDIM GONZAGA;;0;0;99999999;99999999;0;17
04859340;01000;SP;R;R;;;;AMAI;AMAI;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
08180650;01000;SP;R;R;;;;JONAS CARDOSO;JONAS CARDOSO;JARDIM PANTANAL;JARDIM PANTANAL;;0;0;99999999;99999999;0;17
04859385;01000;SP;R;R;SANTO;SANTO;;EXPEDITO;EXPEDITO;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
08180620;01000;SP;R;R;;;;EMERSON PAES VIANA;EMERSON PAES VIANA;JARDIM PANTANAL;JARDIM PANTANAL;;0;0;99999999;99999999;0;17
08180600;01000;SP;R;R;;;;GAIVOTAS;GAIVOTAS;JARDIM PANTANAL;JARDIM PANTANAL;;0;0;99999999;99999999;0;17
05267235;01000;SP;R;R;;;;SERRA DE GUADALUPE;SERRA DE GUADALUPE;CJ RES PARAISO;CJ RES PARAÍSO;;0;0;99999999;99999999;0;17
03736005;01000;SP;R;R;CEL;CEL;;DARCY BLOCK DE CASTRO;DARCY BLOCK DE CASTRO;VILA BUENOS AIRES;VILA BUENOS AIRES;;0;0;99999999;99999999;0;17
04859399;01000;SP;R;R;;;;ESTRELA QUE BRILHA;ESTRELA QUE BRILHA;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859345;01000;SP;R;R;;;;PEDREIRA;PEDREIRA;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859390;01000;SP;R;R;;;;CAMPO GRANDE;CAMPO GRANDE;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859350;01000;SP;R;R;;;;CONSACI;CONSACI;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859380;01000;SP;R;R;;;;UNIAO FAZENDA A FORCA;UNIÃO FAZENDA A FORÇA;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859375;01000;SP;R;R;SAO;SÃO;;RAFAEL;RAFAEL;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859370;01000;SP;R;R;;;;BARRO BRANCO;BARRO BRANCO;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859365;01000;SP;R;R;;;;MUFF;MUFF;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04859360;01000;SP;R;R;;;;ALTO DA ALEGRIA;ALTO DA ALEGRIA;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04847210;01000;SP;R;R;;;DAS;CRIANCAS;CRIANÇAS;JARDIM NOVO LAR;JARDIM NOVO LAR;;0;0;99999999;99999999;0;17
04859395;01000;SP;AV;AV;;;;OLGA BERNARDES;OLGA BERNARDES;CHACARA DO CONDE;CHÁCARA DO CONDE;;0;0;99999999;99999999;0;17
04963250;01000;SP;VE;VE;;;;RIO GRANDE DO SUL;RIO GRANDE DO SUL;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
08143250;01000;SP;R;R;SANTA;SANTA;;INES;INÊS;JARDIM MIRIAM;JARDIM MIRIAM;;0;0;99999999;99999999;0;17
05164128;01000;SP;R;R;;;;FORTALEZA;FORTALEZA;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
05164127;01000;SP;R;R;;;;NATAL;NATAL;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
04186015;01000;SP;TV;TV;;;;GUARAMIRIM;GUARAMIRIM;VILA LIVIERO;VILA LIVIERO;;0;0;99999999;99999999;0;17
02378180;01000;SP;R;R;;;;FRANCISCO JOSE LOPES;FRANCISCO JOSÉ LOPES;HORTO FLORESTAL;HORTO FLORESTAL;;0;0;99999999;99999999;0;17
08151605;01000;SP;R;R;;;;AURORA;AURORA;JARDIM CAMPOS;JARDIM CAMPOS;;0;0;99999999;99999999;0;17
04963240;01000;SP;VE;VE;;;;CAXIAS;CAXIAS;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
04963195;01000;SP;R;R;;;DOS;EUCALIPTOS;EUCALÍPTOS;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
04963260;01000;SP;TV;TV;;;;ALBERGATI CAPACELLI;ALBERGATI CAPACELLI;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
08245475;01000;SP;R;R;;;;JOSE DE ARAUJO LEITE;JOSÉ DE ARAÚJO LEITE;JARDIM UBIRAJARA;JARDIM UBIRAJARA;;0;0;99999999;99999999;0;17
05164133;01000;SP;R;R;SAO;SÃO;;PAULO;PAULO;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
04963290;01000;SP;R;R;;;;PARAISO;PARAÍSO;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
05164134;01000;SP;R;R;;;;FLORIANOPOLIS;FLORIANÓPOLIS;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
04963225;01000;SP;VE;VE;SAO;SÃO;;BENEDITO;BENEDITO;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
04963270;01000;SP;TV;TV;SAO;SÃO;;FRANCISCO;FRANCISCO;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
04963185;01000;SP;R;R;SAO;SÃO;;JOSE;JOSÉ;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
04963280;01000;SP;R;R;;;;1;1;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
08151625;01000;SP;R;R;;;;JORGE ASSUNCAO;JORGE ASSUNÇÃO;JARDIM CAMPOS;JARDIM CAMPOS;;0;0;99999999;99999999;0;17
08151635;01000;SP;R;R;;;;RIO GRANDE;RIO GRANDE;JARDIM CAMPOS;JARDIM CAMPOS;;0;0;99999999;99999999;0;17
08151645;01000;SP;R;R;;;;TREVO DE SANTA MARIA;TREVO DE SANTA MARIA;JARDIM CAMPOS;JARDIM CAMPOS;;0;0;99999999;99999999;0;17
08150164;01000;SP;R;R;;;;PARTICULAR G;PARTICULAR G;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150168;01000;SP;R;R;;;;PARTICULAR I;PARTICULAR I;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150166;01000;SP;R;R;;;;PARTICULAR H;PARTICULAR H;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
04963230;01000;SP;VE;VE;;;;JANDAIA;JANDAIA;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
08150810;01000;SP;VE;VE;;;DAS;PIMENTAS;PIMENTAS;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08143240;01000;SP;R;R;;;;BOM JESUS;BOM JESUS;JARDIM MIRIAM;JARDIM MIRIAM;;0;0;99999999;99999999;0;17
08143230;01000;SP;R;R;;;;CJ UNIAO;CJ UNIÃO;JARDIM MIRIAM;JARDIM MIRIAM;;0;0;99999999;99999999;0;17
04862030;01000;SP;R;R;SANTA;SANTA;;CECILIA;CECÍLIA;PARQUE SANTA CECILIA;PARQUE SANTA CECÍLIA;;0;0;99999999;99999999;0;17
08142810;01000;SP;R;R;;;;NOVA JERUSALEM;NOVA JERUSALÉM;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
08142800;01000;SP;R;R;;;;MANFREDO FEST;MANFREDO FEST;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
08142780;01000;SP;R;R;;;;REGRESSO FELIZ;REGRESSO FELIZ;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
08142760;01000;SP;R;R;;;;ZEZE MACEDO;ZEZÉ MACEDO;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
04962000;01000;SP;AV;AV;;;;FUNCIONARIOS DOS PUBLICOS;FUNCIONÁRIOS DOS PÚBLICOS;VILA DO SOL;VILA DO SOL;;0;0;99999999;99999999;0;17
04965140;01000;SP;AV;AV;;;;FUNCIONARIOS DOS PUBLICOS;FUNCIONÁRIOS DOS PÚBLICOS;JARDIM VERA CRUZ;JARDIM VERA CRUZ;;0;0;99999999;99999999;0;17
04963010;01000;SP;AV;AV;;;;FUNCIONARIOS DOS PUBLICOS;FUNCIONÁRIOS DOS PÚBLICOS;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
05164129;01000;SP;R;R;;;;PORTO ALEGRE;PORTO ALEGRE;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
08150820;01000;SP;VE;VE;;;;BEIRA RIO JR;BEIRA RIO JR;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08131325;01000;SP;R;R;VISCONDE;VISCONDE;;DE GUEDES TEIXEIRA;DE GUEDES TEIXEIRA;ITAIM PAULISTA;ITAIM PAULISTA;;0;0;99999999;99999999;0;17
02366265;01000;SP;R;R;;;;KOTINDA;KOTINDA;JARDIM VILA RICA;JARDIM VILA RICA;;0;0;99999999;99999999;0;17
05797010;01000;SP;R;R;;;DO;COLEGIO;COLÉGIO;JARDIM IPE;JARDIM IPÊ;;0;0;99999999;99999999;0;17
08490630;01000;SP;R;R;;;;FRANCISCO JOSE ALVES;FRANCISCO JOSÉ ALVES;VILA PAULISTA I;VILA PAULISTA I;;0;0;99999999;99999999;0;17
08490640;01000;SP;R;R;;;;MOACIR GOMES DE ALMEIDA;MOACIR GOMES DE ALMEIDA;VILA PAULISTA I;VILA PAULISTA I;;0;0;99999999;99999999;0;17
03277025;01000;SP;TV;TV;;;;LUCIO ALVES;LÚCIO ALVES;VILA EMA;VILA EMA;;0;0;99999999;99999999;0;17
05396465;01000;SP;AV;AV;;;;FRANCISCO DE ASSIS DINIS;FRANCISCO DE ASSIS DINIS;PARQUE DOS PRINCIPES;PARQUE DOS PRÍNCIPES;;0;0;99999999;99999999;0;17
08121106;01000;SP;R;R;;;;B;B;JARDIM CAMARGO NOVO;JARDIM CAMARGO NOVO;;0;0;99999999;99999999;0;17
08121103;01000;SP;R;R;;;;ANA NERI;ANA NERI;JARDIM CAMARGO NOVO;JARDIM CAMARGO NOVO;;0;0;99999999;99999999;0;17
05164137;01000;SP;R;R;;;;MACEIO;MACEIÓ;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
05164139;01000;SP;R;R;;;;BRASILIA;BRASÍLIA;CJ HAB TURISTICA;CJ HAB TURÍSTICA;;0;0;99999999;99999999;0;17
02365010;01000;SP;R;R;;;;KOTINDA;KOTINDA;JARDIM CORISCO;JARDIM CORISCO;;0;0;99999999;99999999;0;17
08111730;01000;SP;R;R;;;;ARISTIDES DE BASILE;ARISTIDES DE BASILE;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111785;01000;SP;VE;VE;SANTA;SANTA;;TEREZINHA;TEREZINHA;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111780;01000;SP;VE;VE;;;;100;100;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111775;01000;SP;R;R;;;;11;11;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111770;01000;SP;R;R;;;;DOMINGOS TABATINGA;DOMINGOS TABATINGA;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08430865;01000;SP;TV;TV;;;;DEVA;DEVA;JARDIM MORENO;JARDIM MORENO;;0;0;99999999;99999999;0;17
08111765;01000;SP;R;R;;;;HENRIQUE ABADIE;HENRIQUE ABADIE;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111760;01000;SP;R;R;;;;JOAO CARLOS AMAT;JOÃO CARLOS AMAT;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111755;01000;SP;R;R;;;;JANES NOVACK;JANES NOVACK;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111750;01000;SP;R;R;;;;FRANCISCO BORZAGE;FRANCISCO BORZAGE;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111745;01000;SP;R;R;;;;FREDERICO OLMEDA;FREDERICO OLMEDA;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08150265;01000;SP;VE;VE;;;;SANTOS DIAS DA SILVA;SANTOS DIAS DA SILVA;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08111735;01000;SP;R;R;;;;GIOVANE MOSTO;GIOVANE MOSTO;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111800;01000;SP;VE;VE;;;;QUINHENTOS;QUINHENTOS;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
03383105;01000;SP;R;R;;;;LAGO DAS ROSAS;LAGO DAS ROSAS;CAPAO DO EMBIRA;CAPÃO DO EMBIRA;;0;0;99999999;99999999;0;17
04883405;01000;SP;R;R;;;;TADEU DE OLIVEIRA WICKBOLD;TADEU DE OLIVEIRA WICKBOLD;PARQUE AMAZONAS;PARQUE AMAZONAS;;0;0;99999999;99999999;0;17
04963300;01000;SP;R;R;CAP;CAP;;LAMARCA;LAMARCA;CHACARA DA ENSEADA;CHÁCARA DA ENSEADA;;0;0;99999999;99999999;0;17
08130465;01000;SP;VE;VE;;;;9;9;CIDADE KEMEL;CIDADE KEMEL;;0;0;99999999;99999999;0;17
08130005;01000;SP;R;R;;;;BEIRA RIO;BEIRA RIO;CIDADE KEMEL;CIDADE KEMEL;;0;0;99999999;99999999;0;17
08150162;01000;SP;R;R;;;;PARTICULAR F;PARTICULAR F;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150160;01000;SP;R;R;;;;PARTICULAR E;PARTICULAR E;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150158;01000;SP;R;R;;;;PARTICULAR D;PARTICULAR D;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150156;01000;SP;R;R;;;;PARTICULAR C;PARTICULAR C;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150154;01000;SP;R;R;;;;PARTICULAR B;PARTICULAR B;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08111740;01000;SP;R;R;;;;ERICO POTMAN;ÉRICO POTMAN;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08150700;01000;SP;VIA DE PEDESTRE;VIA DE PEDESTRE;;;;GLORIA DA MANHA;GLÓRIA DA MANHÃ;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08142790;01000;SP;R;R;SANTA;SANTA;;RITA DE CASSIA;RITA DE CÁSSIA;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
08150152;01000;SP;R;R;;;;PARTICULAR A;PARTICULAR A;JARDIM ROBRU;JARDIM ROBRU;;0;0;99999999;99999999;0;17
08150800;01000;SP;VE;VE;SAO;SÃO;;CARLOS;CARLOS;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150790;01000;SP;VE;VE;;;;BOA AMIZADE;BOA AMIZADE;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150780;01000;SP;R;R;;;;BETH MARTINS;BETH MARTINS;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150770;01000;SP;VE;VE;;;;ASSIS;ASSIS;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150760;01000;SP;R;R;;;;RENASCER;RENASCER;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150750;01000;SP;VE;VE;;;;TREZE DE ABRIL;TREZE DE ABRIL;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150740;01000;SP;VE;VE;;;;MANUEL RIBEIRO DIAS;MANUEL RIBEIRO DIAS;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150730;01000;SP;R;R;;;;ALEGRIA DO NORDESTE;ALEGRIA DO NORDESTE;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08111790;01000;SP;VE;VE;;;;TREZENTOS;TREZENTOS;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08150710;01000;SP;VIA DE PEDESTRE;VIA DE PEDESTRE;;;;ROSA DE PEDRA;ROSA DE PEDRA;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08111795;01000;SP;VE;VE;;;;400;400;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08150690;01000;SP;TV;TV;;;;JOIA DO CABO;JÓIA DO CABO;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150680;01000;SP;TV;TV;;;;GOTA DE SOL;GOTA DE SOL;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150670;01000;SP;R;R;;;;DOCE ALISSO;DOCE ÁLISSO;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150650;01000;SP;VE;VE;;;DAS;FLORES;FLORES;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08150645;01000;SP;R;R;;;;BEIRA RIO;BEIRA RIO;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
08111825;01000;SP;R;R;;;;MAGDIEL ALVES DE MORAIS;MAGDIEL ALVES DE MORAIS;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111820;01000;SP;VE;VE;;;;VITORIA;VITÓRIA;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111815;01000;SP;VE;VE;;;DAS;FLORES;FLORES;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111810;01000;SP;VE;VE;;;;700;700;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08111805;01000;SP;VE;VE;;;;600;600;JARDIM DAS OLIVEIRAS;JARDIM DAS OLIVEIRAS;;0;0;99999999;99999999;0;17
08151615;01000;SP;R;R;;;DAS;FLORES;FLORES;JARDIM CAMPOS;JARDIM CAMPOS;;0;0;99999999;99999999;0;17
08150720;01000;SP;VE;VE;;;;TANCREDO NEVES;TANCREDO NEVES;JARDIM NAZARETH;JARDIM NAZARETH;;0;0;99999999;99999999;0;17
04775167;01000;SP;TV;TV;;;;ELIZETE;ELIZETE;JARDIM MARABA;JARDIM MARABÁ;;0;0;99999999;99999999;0;17
03068005;01000;SP;TV;TV;;;;CATARATAS DO IGUACU;CATARATAS DO IGUAÇU;TATUAPE;TATUAPÉ;;0;0;99999999;99999999;0;17
08452505;01000;SP;TV;TV;;;;CASSUNUNGA;CASSUNUNGA;JARDIM LOURDES;JARDIM LOURDES;;0;0;99999999;99999999;0;17
04880055;01000;SP;TV;TV;;;;JAIME EUSTAQUIO PACHECO;JAIME EUSTÁQUIO PACHECO;RECANTO CAMPO BELO;RECANTO CAMPO BELO;;0;0;99999999;99999999;0;17
03733020;01000;SP;R;R;SAO;SÃO;;FLORENCIO;FLORÊNCIO;CANGAIBA;CANGAÍBA;;0;0;99999999;99999999;0;17
03615000;01000;SP;R;R;SAO;SÃO;;FLORENCIO;FLORÊNCIO;VILA FELIZ;VILA FELIZ;;0;0;99999999;99999999;0;17
08120595;01000;SP;R;R;;;;BEIRA RIO PARTICULAR;BEIRA RIO PARTICULAR;JARDIM VIRGINIA;JARDIM VIRGINIA;;0;0;99999999;99999999;0;17
08120485;01000;SP;VE;VE;;;;BEIRA RIO;BEIRA RIO;JARDIM IDA GUEDES;JARDIM IDA GUEDES;;0;0;99999999;99999999;0;17
03939072;01000;SP;R;R;;;;FOLHA DE PRATA;FOLHA DE PRATA;JARDIM NOSSA SENHORA APARECIDA;JARDIM NOSSA SENHORA APARECIDA;;0;0;99999999;99999999;0;17
05885380;01000;SP;R;R;;;;SIDNEY ANDRE DOS SANTOS;SIDNEY ANDRÉ DOS SANTOS;JARDIM COMERCIAL;JARDIM COMERCIAL;;0;0;99999999;99999999;0;17
08152125;01000;SP;R;R;;;;LUA NOVA;LUA NOVA;JARDIM BARTIRA;JARDIM BARTIRA;;0;0;99999999;99999999;0;17
03939069;01000;SP;R;R;;;;FLOR DO CERRADO;FLOR DO CERRADO;JARDIM NOSSA SENHORA APARECIDA;JARDIM NOSSA SENHORA APARECIDA;;0;0;99999999;99999999;0;17
04892025;01000;SP;R;R;;;DAS;ROSAS;ROSAS;JARDIM SILVEIRA;JARDIM SILVEIRA;;0;0;99999999;99999999;0;17
04405095;01000;SP;R;R;JORN;JORN;;FRANCISCO RORATO;FRANCISCO RORATO;AMERICANOPOLIS;AMERICANÓPOLIS;;0;0;99999999;99999999;0;17
04920125;01000;SP;AV;AV;;;;BERNARDO GOLDFARB;BERNARDO GOLDFARB;JARDIM ANGELA;JARDIM ÂNGELA;;0;0;99999999;99999999;0;17
08142880;01000;SP;R;R;;;;2;2;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
08142870;01000;SP;R;R;;;;BEIRA CAMPOS;BEIRA CAMPOS;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
08142860;01000;SP;R;R;;;;PARTICULAR PT;PARTICULAR PT;JARDIM NELIA;JARDIM NÉLIA;;0;0;99999999;99999999;0;17
04892035;01000;SP;R;R;FREI;FREI;;EUSTAQUIO;EUSTÁQUIO;JARDIM SILVEIRA;JARDIM SILVEIRA;;0;0;99999999;99999999;0;17
02925165;01000;SP;TV;TV;;;;BENEDITO SOARES PEREIRA;BENEDITO SOARES PEREIRA;FREGUESIA DO O;FREGUESIA DO Ó;;0;0;99999999;99999999;0;17
08160385;01000;SP;VE;VE;;;;7 DE SETEMBRO;7 DE SETEMBRO;PARQUE IND;PARQUE IND;;0;0;99999999;99999999;0;17
